2000	0.08	0.004
2500	0.06975	0.0009574271078
3000	0.0578	0.001923538406
3500	0.0496	0.001140175425
4000	0.0408	0.005019960159
4500	0.0386	0.001341640786
5000	0.034	0.00790569415
5500	0.031	0.001224744871
6000	0.0286	0.000894427191
4250	0.0398	0.001095445115
