Energy	Impulses
E/keV	Impulses/#

1539.3	0
1540.0	0
1540.7	0
1541.4	0
1542.1	0
1542.8	0
1543.5	0
1544.2	0
1544.9	0
1545.6	0
1546.4	0
1547.1	0
1547.8	0
1548.5	0
1549.2	0
1549.9	0
1550.6	0
1551.3	0
1552.0	0
1552.7	0
1553.4	0
1554.2	0
1554.9	0
1555.6	1
1556.3	0
1557.0	0
1557.7	0
1558.4	0
1559.1	0
1559.8	0
1560.5	0
1561.3	0
1562.0	0
1562.7	0
1563.4	0
1564.1	0
1564.8	0
1565.5	0
1566.2	0
1566.9	0
1567.6	0
1568.3	0
1569.1	0
1569.8	0
1570.5	0
1571.2	0
1571.9	0
1572.6	0
1573.3	0
1574.0	0
1574.7	0
1575.4	0
1576.2	0
1576.9	0
1577.6	0
1578.3	0
1579.0	0
1579.7	0
1580.4	0
1581.1	0
1581.8	0
1582.5	0
1583.3	0
1584.0	0
1584.7	0
1585.4	0
1586.1	1
1586.8	0
1587.5	0
1588.2	0
1588.9	0
1589.6	0
1590.3	0
1591.1	0
1591.8	0
1592.5	0
1593.2	0
1593.9	0
1594.6	0
1595.3	0
1596.0	0
1596.7	0
1597.4	0
1598.2	0
1598.9	0
1599.6	0
1600.3	0
1601.0	0
1601.7	0
1602.4	0
1603.1	0
1603.8	0
1604.5	0
1605.3	0
1606.0	0
1606.7	0
1607.4	0
1608.1	0
1608.8	0
1609.5	0
1610.2	0
1610.9	0
1611.6	0
1612.3	0
1613.1	0
1613.8	0
1614.5	0
1615.2	0
1615.9	0
1616.6	0
1617.3	0
1618.0	0
1618.7	0
1619.4	0
1620.2	0
1620.9	0
1621.6	0
1622.3	0
1623.0	0
1623.7	0
1624.4	0
1625.1	0
1625.8	0
1626.5	0
1627.3	0
1628.0	0
1628.7	0
1629.4	0
1630.1	0
1630.8	0
1631.5	0
1632.2	0
1632.9	0
1633.6	0
1634.3	0
1635.1	0
1635.8	0
1636.5	0
1637.2	0
1637.9	0
1638.6	0
1639.3	0
1640.0	0
1640.7	0
1641.4	0
1642.2	0
1642.9	0
1643.6	0
1644.3	0
1645.0	0
1645.7	0
1646.4	0
1647.1	0
1647.8	0
1648.5	0
1649.3	0
1650.0	0
1650.7	0
1651.4	0
1652.1	0
1652.8	0
1653.5	0
1654.2	0
1654.9	0
1655.6	0
1656.3	0
1657.1	0
1657.8	0
1658.5	0
1659.2	0
1659.9	0
1660.6	0
1661.3	0
1662.0	0
1662.7	0
1663.4	0
1664.2	0
1664.9	0
1665.6	0
1666.3	0
1667.0	0
1667.7	0
1668.4	0
1669.1	0
1669.8	0
1670.5	0
1671.3	0
1672.0	0
1672.7	0
1673.4	0
1674.1	0
1674.8	0
1675.5	0
1676.2	0
1676.9	0
1677.6	0
1678.3	0
1679.1	0
1679.8	0
1680.5	0
1681.2	0
1681.9	0
1682.6	0
1683.3	0
1684.0	0
1684.7	0
1685.4	0
1686.2	0
1686.9	0
1687.6	0
1688.3	0
1689.0	0
1689.7	0
1690.4	0
1691.1	0
1691.8	0
1692.5	0
1693.3	0
1694.0	0
1694.7	0
1695.4	0
1696.1	0
1696.8	0
1697.5	0
1698.2	0
1698.9	0
1699.6	0
1700.3	0
1701.1	0
1701.8	0
1702.5	0
1703.2	0
1703.9	0
1704.6	0
1705.3	0
1706.0	0
1706.7	0
1707.4	0
1708.2	1
1708.9	0
1709.6	0
1710.3	0
1711.0	0
1711.7	0
1712.4	0
1713.1	0
1713.8	0
1714.5	0
1715.3	0
1716.0	0
1716.7	0
1717.4	0
1718.1	0
1718.8	0
1719.5	0
1720.2	0
1720.9	0
1721.6	0
1722.3	0
1723.1	0
1723.8	0
1724.5	0
1725.2	0
1725.9	0
1726.6	0
1727.3	1
1728.0	0
1728.7	0
1729.4	0
1730.2	0
1730.9	0
1731.6	0
1732.3	0
1733.0	0
1733.7	0
1734.4	0
1735.1	0
1735.8	0
1736.5	0
1737.3	0
1738.0	0
1738.7	0
1739.4	0
1740.1	0
1740.8	0
1741.5	0
1742.2	0
1742.9	0
1743.6	0
1744.3	0
1745.1	0
1745.8	0
1746.5	0
1747.2	0
1747.9	0
1748.6	1
1749.3	0
1750.0	0
1750.7	0
1751.4	0
1752.2	0
1752.9	0
1753.6	0
1754.3	0
1755.0	0
1755.7	0
1756.4	0
1757.1	0
1757.8	0
1758.5	0
1759.2	0
1760.0	0
1760.7	0
1761.4	0
1762.1	0
1762.8	0
1763.5	0
1764.2	0
1764.9	0
1765.6	0
1766.3	0
1767.1	0
1767.8	0
1768.5	0
1769.2	0
1769.9	0
1770.6	0
1771.3	0
1772.0	0
1772.7	0
1773.4	0
1774.2	0
1774.9	0
1775.6	0
1776.3	0
1777.0	0
1777.7	0
1778.4	0
1779.1	0
1779.8	0
1780.5	0
1781.2	0
1782.0	0
1782.7	0
1783.4	0
1784.1	0
1784.8	0
1785.5	0
1786.2	0
1786.9	0
1787.6	0
1788.3	0
1789.1	0
1789.8	0
1790.5	0
1791.2	0
1791.9	0
1792.6	0
1793.3	0
1794.0	0
1794.7	0
1795.4	0
1796.2	0
1796.9	0
1797.6	0
1798.3	0
1799.0	0
1799.7	0
1800.4	0
1801.1	0
1801.8	0
1802.5	0
1803.2	0
1804.0	0
1804.7	0
1805.4	0
1806.1	0
1806.8	0
1807.5	0
1808.2	0
1808.9	0
1809.6	0
1810.3	0
1811.1	0
1811.8	0
1812.5	0
1813.2	0
1813.9	0
1814.6	0
1815.3	0
1816.0	0
1816.7	0
1817.4	0
1818.2	0
1818.9	0
1819.6	0
1820.3	0
1821.0	0
1821.7	0
1822.4	0
1823.1	0
1823.8	0
1824.5	0
1825.2	0
1826.0	0
1826.7	0
1827.4	0
1828.1	0
1828.8	0
1829.5	0
1830.2	0
1830.9	0
1831.6	0
1832.3	0
1833.1	0
1833.8	0
1834.5	0
1835.2	0
1835.9	0
1836.6	0
1837.3	0
1838.0	0
1838.7	0
1839.4	0
1840.2	0
1840.9	0
1841.6	0
1842.3	0
1843.0	0
1843.7	0
1844.4	0
1845.1	0
1845.8	0
1846.5	0
1847.2	0
1848.0	0
1848.7	0
1849.4	0
1850.1	0
1850.8	0
1851.5	0
1852.2	1
1852.9	0
1853.6	0
1854.3	0
1855.1	0
1855.8	0
1856.5	0
1857.2	0
1857.9	0
1858.6	0
1859.3	0
1860.0	0
1860.7	0
1861.4	0
1862.2	0
1862.9	0
1863.6	0
1864.3	0
1865.0	0
1865.7	0
1866.4	0
1867.1	0
1867.8	0
1868.5	0
1869.2	0
1870.0	0
1870.7	0
1871.4	0
1872.1	0
1872.8	0
1873.5	0
1874.2	0
1874.9	0
1875.6	0
1876.3	0
1877.1	0
1877.8	0
1878.5	0
1879.2	0
1879.9	0
1880.6	0
1881.3	0
1882.0	0
1882.7	0
1883.4	0
1884.2	0
1884.9	0
1885.6	0
1886.3	0
1887.0	0
1887.7	0
1888.4	0
1889.1	0
1889.8	0
1890.5	0
1891.2	0
1892.0	0
1892.7	0
1893.4	0
1894.1	0
1894.8	0
1895.5	0
1896.2	0
1896.9	0
1897.6	0
1898.3	0
1899.1	0
1899.8	0
1900.5	0
1901.2	0
1901.9	0
1902.6	0
1903.3	1
1904.0	0
1904.7	0
1905.4	0
1906.2	0
1906.9	0
1907.6	0
1908.3	0
1909.0	0
1909.7	0
1910.4	0
1911.1	0
1911.8	1
1912.5	0
1913.2	0
1914.0	0
1914.7	0
1915.4	0
1916.1	0
1916.8	0
1917.5	0
1918.2	0
1918.9	0
1919.6	0
1920.3	0
1921.1	0
1921.8	0
1922.5	0
1923.2	0
1923.9	0
1924.6	0
1925.3	0
1926.0	0
1926.7	0
1927.4	0
1928.1	0
1928.9	0
1929.6	0
1930.3	0
1931.0	0
1931.7	0
1932.4	0
1933.1	0
1933.8	0
1934.5	0
1935.2	0
1936.0	0
1936.7	0
1937.4	0
1938.1	0
1938.8	0
1939.5	0
1940.2	0
1940.9	0
1941.6	0
1942.3	0
1943.1	0
1943.8	0
1944.5	0
1945.2	0
1945.9	0
1946.6	0
1947.3	0
1948.0	0
1948.7	0
1949.4	0
1950.1	0
1950.9	0
1951.6	0
1952.3	0
1953.0	0
1953.7	0
1954.4	0
1955.1	0
1955.8	0
1956.5	0
1957.2	0
1958.0	0
1958.7	0
1959.4	0
1960.1	0
1960.8	0
1961.5	0
1962.2	0
1962.9	0
1963.6	0
1964.3	0
1965.1	0
1965.8	0
1966.5	0
1967.2	0
1967.9	0
1968.6	0
1969.3	0
1970.0	0
1970.7	0
1971.4	0
1972.1	0
1972.9	0
1973.6	0
1974.3	0
1975.0	0
1975.7	0
1976.4	0
1977.1	0
1977.8	0
1978.5	0
1979.2	0
1980.0	0
1980.7	0
1981.4	0
1982.1	0
1982.8	0
1983.5	0
1984.2	0
1984.9	0
1985.6	0
1986.3	0
1987.1	0
1987.8	0
1988.5	0
1989.2	0
1989.9	0
1990.6	0
1991.3	0
1992.0	0
1992.7	0
1993.4	0
1994.1	0
1994.9	0
1995.6	0
1996.3	0
1997.0	0
1997.7	0
1998.4	0
1999.1	0
1999.8	0
2000.5	0
2001.2	0
2002.0	0
2002.7	0
2003.4	0
2004.1	0
2004.8	0
2005.5	0
2006.2	0
2006.9	0
2007.6	0
2008.3	0
2009.1	0
2009.8	0
2010.5	0
2011.2	0
2011.9	0
2012.6	0
2013.3	0
2014.0	0
2014.7	0
2015.4	0
2016.1	0
2016.9	0
2017.6	0
2018.3	0
2019.0	0
2019.7	0
2020.4	0
2021.1	0
2021.8	0
2022.5	0
2023.2	0
2024.0	0
2024.7	0
2025.4	0
2026.1	0
2026.8	0
2027.5	0
2028.2	0
2028.9	0
2029.6	0
2030.3	0
2031.1	0
2031.8	0
2032.5	0
2033.2	0
2033.9	0
2034.6	0
2035.3	0
2036.0	0
2036.7	0
2037.4	0
2038.1	0
2038.9	0
2039.6	0
2040.3	0
2041.0	0
2041.7	0
2042.4	0
2043.1	0
2043.8	0
2044.5	0
2045.2	0
2046.0	0
2046.7	0
2047.4	0
2048.1	0
2048.8	0
2049.5	0
2050.2	0
2050.9	0
2051.6	0
2052.3	0
2053.1	0
2053.8	0
2054.5	0
2055.2	0
2055.9	0
2056.6	0
2057.3	0
2058.0	0
2058.7	0
2059.4	0
2060.1	0
2060.9	0
2061.6	0
2062.3	0
2063.0	0
2063.7	0
2064.4	0
2065.1	0
2065.8	0
2066.5	0
2067.2	0
2068.0	0
2068.7	0
2069.4	0
2070.1	0
2070.8	0
2071.5	0
2072.2	0
2072.9	0
2073.6	0
2074.3	0
2075.1	0
2075.8	0
2076.5	0
2077.2	0
2077.9	0
2078.6	0
2079.3	0
2080.0	0
2080.7	0
2081.4	0
2082.1	0
2082.9	0
2083.6	0
2084.3	0
2085.0	0
2085.7	0
2086.4	0
2087.1	0
2087.8	0
2088.5	0
2089.2	0
2090.0	0
2090.7	0
2091.4	0
2092.1	0
2092.8	0
2093.5	0
2094.2	0
2094.9	0
2095.6	0
2096.3	0
2097.1	0
2097.8	0
2098.5	0
2099.2	0
2099.9	0
2100.6	0
2101.3	0
2102.0	0
2102.7	0
2103.4	0
2104.1	0
2104.9	0
2105.6	0
2106.3	0
2107.0	0
2107.7	0
2108.4	0
2109.1	0
2109.8	0
2110.5	0
2111.2	0
2112.0	0
2112.7	0
2113.4	0
2114.1	0
2114.8	0
2115.5	0
2116.2	0
2116.9	0
2117.6	0
2118.3	0
2119.0	0
2119.8	0
2120.5	0
2121.2	0
2121.9	0
2122.6	0
2123.3	0
2124.0	0
2124.7	0
2125.4	0
2126.1	0
2126.9	0
2127.6	0
2128.3	0
2129.0	0
2129.7	0
2130.4	0
2131.1	0
2131.8	0
2132.5	0
2133.2	0
2134.0	0
2134.7	0
2135.4	0
2136.1	0
2136.8	0
2137.5	0
2138.2	0
2138.9	0
2139.6	0
2140.3	0
2141.0	0
2141.8	0
2142.5	0
2143.2	0
2143.9	0
2144.6	0
2145.3	0
2146.0	0
2146.7	0
2147.4	0
2148.1	0
2148.9	0
2149.6	0
2150.3	0
2151.0	0
2151.7	0
2152.4	0
2153.1	0
2153.8	0
2154.5	0
2155.2	0
2156.0	0
2156.7	0
2157.4	0
2158.1	0
2158.8	0
2159.5	0
2160.2	0
2160.9	0
2161.6	0
2162.3	0
2163.0	0
2163.8	0
2164.5	0
2165.2	0
2165.9	0
2166.6	0
2167.3	0
2168.0	0
2168.7	0
2169.4	0
2170.1	0
2170.9	0
2171.6	0
2172.3	0
2173.0	0
2173.7	0
2174.4	0
2175.1	0
2175.8	0
2176.5	0
2177.2	0
2178.0	0
2178.7	0
2179.4	0
2180.1	0
2180.8	0
2181.5	0
2182.2	0
2182.9	0
2183.6	0
2184.3	0
2185.0	0
2185.8	0
2186.5	0
2187.2	0
2187.9	0
2188.6	0
2189.3	0
2190.0	0
2190.7	0
2191.4	0
2192.1	0
2192.9	0
2193.6	0
2194.3	0
2195.0	0
2195.7	0
2196.4	0
2197.1	0
2197.8	0
2198.5	0
2199.2	0
2200.0	0
2200.7	0
2201.4	0
2202.1	0
2202.8	0
2203.5	0
2204.2	0
2204.9	0
2205.6	0
2206.3	0
2207.0	0
2207.8	0
2208.5	0
2209.2	0
2209.9	0
2210.6	0
2211.3	0
2212.0	0
2212.7	0
2213.4	0
2214.1	0
2214.9	0
2215.6	0
2216.3	0
2217.0	0
2217.7	0
2218.4	0
2219.1	0
2219.8	0
2220.5	0
2221.2	0
2222.0	0
2222.7	0
2223.4	0
2224.1	0
2224.8	1
2225.5	0
2226.2	0
2226.9	0
2227.6	0
2228.3	0
2229.0	0
2229.8	0
2230.5	0
2231.2	0
2231.9	0
2232.6	0
2233.3	0
2234.0	0
2234.7	0
2235.4	0
2236.1	0
2236.9	0
2237.6	0
2238.3	0
2239.0	0
2239.7	0
2240.4	0
2241.1	0
2241.8	0
2242.5	0
2243.2	0
2244.0	0
2244.7	0
2245.4	0
2246.1	0
2246.8	0
2247.5	0
2248.2	0
2248.9	0
2249.6	0
2250.3	0
2251.0	0
2251.8	0
2252.5	0
2253.2	0
2253.9	0
2254.6	0
2255.3	0
2256.0	0
2256.7	1
2257.4	0
2258.1	0
2258.9	0
2259.6	0
2260.3	0
2261.0	0
2261.7	0
2262.4	0
2263.1	0
2263.8	0
2264.5	0
2265.2	0
2266.0	0
2266.7	0
2267.4	0
2268.1	0
2268.8	0
2269.5	0
2270.2	0
2270.9	0
2271.6	0
2272.3	0
2273.0	0
2273.8	0
2274.5	0
2275.2	0
2275.9	0
2276.6	0
2277.3	0
2278.0	0
2278.7	0
2279.4	0
2280.1	0
2280.9	0
2281.6	0
2282.3	0
2283.0	0
2283.7	0
2284.4	0
2285.1	0
2285.8	0
2286.5	0
2287.2	0
2287.9	0
2288.7	0
2289.4	0
2290.1	0
2290.8	0
2291.5	0
2292.2	0
2292.9	0
2293.6	0
2294.3	0
2295.0	0
2295.8	0
2296.5	0
2297.2	0
2297.9	0
2298.6	0
2299.3	0
2300.0	0
2300.7	0
2301.4	0
2302.1	0
2302.9	0
2303.6	0
2304.3	0
2305.0	0
2305.7	0
2306.4	0
2307.1	0
2307.8	0
2308.5	0
2309.2	0
2309.9	0
2310.7	0
2311.4	0
2312.1	0
2312.8	0
2313.5	0
2314.2	0
2314.9	0
2315.6	0
2316.3	0
2317.0	0
2317.8	0
2318.5	0
2319.2	0
2319.9	0
2320.6	0
2321.3	0
2322.0	0
2322.7	0
2323.4	0
2324.1	0
2324.9	0
2325.6	0
2326.3	0
2327.0	0
2327.7	0
2328.4	0
2329.1	0
2329.8	0
2330.5	0
2331.2	0
2331.9	0
2332.7	0
2333.4	0
2334.1	0
2334.8	0
2335.5	0
2336.2	0
2336.9	0
2337.6	0
2338.3	0
2339.0	0
2339.8	0
2340.5	0
2341.2	0
2341.9	1
2342.6	0
2343.3	0
2344.0	0
2344.7	0
2345.4	0
2346.1	0
2346.9	0
2347.6	0
2348.3	0
2349.0	0
2349.7	0
2350.4	0
2351.1	0
2351.8	0
2352.5	0
2353.2	0
2353.9	0
2354.7	0
2355.4	0
2356.1	0
2356.8	0
2357.5	0
2358.2	1
2358.9	0
2359.6	0
2360.3	0
2361.0	0
2361.8	0
2362.5	0
2363.2	0
2363.9	0
2364.6	0
2365.3	0
2366.0	0
2366.7	0
2367.4	0
2368.1	0
2368.9	0
2369.6	0
2370.3	0
2371.0	0
2371.7	0
2372.4	0
2373.1	0
2373.8	0
2374.5	0
2375.2	0
2375.9	0
2376.7	0
2377.4	0
2378.1	0
2378.8	0
2379.5	0
2380.2	0
2380.9	0
2381.6	0
2382.3	0
2383.0	0
2383.8	0
2384.5	0
2385.2	0
2385.9	0
2386.6	0
2387.3	0
2388.0	0
2388.7	0
2389.4	0
2390.1	0
2390.9	0
2391.6	0
2392.3	0
2393.0	0
2393.7	0
2394.4	0
2395.1	0
2395.8	0
2396.5	0
2397.2	0
2397.9	0
2398.7	0
2399.4	0
2400.1	0
2400.8	0
2401.5	0
2402.2	0
2402.9	0
2403.6	0
2404.3	0
2405.0	0
2405.8	0
2406.5	0
2407.2	0
2407.9	0
2408.6	0
2409.3	0
2410.0	0
2410.7	0
2411.4	0
2412.1	0
2412.9	0
2413.6	0
2414.3	0
2415.0	0
2415.7	0
2416.4	0
2417.1	0
2417.8	0
2418.5	0
2419.2	0
2419.9	0
2420.7	0
2421.4	0
2422.1	0
2422.8	0
2423.5	0
2424.2	0
2424.9	0
2425.6	0
2426.3	0
2427.0	0
2427.8	0
2428.5	0
2429.2	0
2429.9	0
2430.6	0
2431.3	0
2432.0	0
2432.7	0
2433.4	0
2434.1	0
2434.9	0
2435.6	0
2436.3	0
2437.0	0
2437.7	0
2438.4	0
2439.1	0
2439.8	0
2440.5	0
2441.2	0
2441.9	0
2442.7	0
2443.4	0
2444.1	0
2444.8	0
2445.5	0
2446.2	0
2446.9	0
2447.6	0
2448.3	0
2449.0	0
2449.8	0
2450.5	0
2451.2	0
2451.9	0
2452.6	0
2453.3	0
2454.0	0
2454.7	0
2455.4	0
2456.1	0
2456.9	0
2457.6	0
2458.3	0
2459.0	0
2459.7	0
2460.4	0
2461.1	0
2461.8	0
2462.5	0
2463.2	0
2463.9	0
2464.7	0
2465.4	0
2466.1	0
2466.8	0
2467.5	0
2468.2	0
2468.9	0
2469.6	0
2470.3	0
2471.0	0
2471.8	0
2472.5	0
2473.2	0
2473.9	0
2474.6	0
2475.3	0
2476.0	0
2476.7	0
2477.4	0
2478.1	0
2478.8	0
2479.6	0
2480.3	0
2481.0	0
2481.7	0
2482.4	0
2483.1	0
2483.8	0
2484.5	0
2485.2	0
2485.9	0
2486.7	0
2487.4	0
2488.1	0
2488.8	0
2489.5	0
2490.2	0
2490.9	0
2491.6	0
2492.3	0
2493.0	0
2493.8	0
2494.5	0
2495.2	0
2495.9	0
2496.6	0
2497.3	0
2498.0	0
2498.7	0
2499.4	0
2500.1	0
2500.8	0
2501.6	0
2502.3	0
2503.0	0
2503.7	0
2504.4	0
2505.1	0
2505.8	0
2506.5	0
2507.2	0
2507.9	0
2508.7	0
2509.4	0
2510.1	0
2510.8	0
2511.5	0
2512.2	0
2512.9	0
2513.6	0
2514.3	0
2515.0	0
2515.8	0
2516.5	0
2517.2	0
2517.9	0
2518.6	0
2519.3	0
2520.0	0
2520.7	0
2521.4	0
2522.1	0
2522.8	0
2523.6	0
2524.3	0
2525.0	0
2525.7	0
2526.4	0
2527.1	0
2527.8	0
2528.5	0
2529.2	0
2529.9	0
2530.7	0
2531.4	0
2532.1	0
2532.8	0
2533.5	0
2534.2	0
2534.9	0
2535.6	0
2536.3	0
2537.0	0
2537.8	0
2538.5	0
2539.2	0
2539.9	0
2540.6	0
2541.3	0
2542.0	0
2542.7	0
2543.4	0
2544.1	0
2544.8	0
2545.6	0
2546.3	0
2547.0	0
2547.7	0
2548.4	0
2549.1	0
2549.8	0
2550.5	0
2551.2	0
2551.9	0
2552.7	0
2553.4	0
2554.1	0
2554.8	0
2555.5	0
2556.2	0
2556.9	0
2557.6	0
2558.3	0
2559.0	0
2559.8	0
2560.5	0
2561.2	0
2561.9	0
2562.6	0
2563.3	0
2564.0	0
2564.7	0
2565.4	0
2566.1	0
2566.8	0
2567.6	0
2568.3	0
2569.0	0
2569.7	0
2570.4	0
2571.1	0
2571.8	0
2572.5	0
2573.2	0
2573.9	0
2574.7	0
2575.4	0
2576.1	0
2576.8	0
2577.5	0
2578.2	0
2578.9	0
2579.6	0
2580.3	0
2581.0	0
2581.8	0
2582.5	0
2583.2	0
2583.9	0
2584.6	0
2585.3	0
2586.0	0
2586.7	0
2587.4	0
2588.1	0
2588.8	0
2589.6	0
2590.3	0
2591.0	0
2591.7	0
2592.4	0
2593.1	0
2593.8	0
2594.5	0
2595.2	0
2595.9	0
2596.7	0
2597.4	0
2598.1	0
2598.8	0
2599.5	0
2600.2	0
2600.9	0
2601.6	0
2602.3	0
2603.0	0
2603.8	0
2604.5	0
2605.2	0
2605.9	0
2606.6	0
2607.3	0
2608.0	0
2608.7	0
2609.4	0
2610.1	0
2610.8	0
2611.6	0
2612.3	0
2613.0	0
2613.7	0
2614.4	0
2615.1	0
2615.8	0
2616.5	0
2617.2	0
2617.9	0
2618.7	0
2619.4	0
2620.1	0
2620.8	0
2621.5	0
2622.2	0
2622.9	0
2623.6	0
2624.3	0
2625.0	0
2625.8	0
2626.5	0
2627.2	0
2627.9	0
2628.6	0
2629.3	0
2630.0	0
2630.7	0
2631.4	0
2632.1	0
2632.8	0
2633.6	0
2634.3	0
2635.0	0
2635.7	0
2636.4	0
2637.1	0
2637.8	0
2638.5	0
2639.2	0
2639.9	0
2640.7	0
2641.4	0
2642.1	0
2642.8	0
2643.5	0
2644.2	0
2644.9	0
2645.6	0
2646.3	0
2647.0	0
2647.8	0
2648.5	0
2649.2	0
2649.9	0
2650.6	0
2651.3	0
2652.0	0
2652.7	0
2653.4	0
2654.1	0
2654.8	0
2655.6	0
2656.3	0
2657.0	0
2657.7	0
2658.4	0
2659.1	0
2659.8	0
2660.5	0
2661.2	0
2661.9	0
2662.7	0
2663.4	0
2664.1	0
2664.8	0
2665.5	0
2666.2	0
2666.9	0
2667.6	0
2668.3	0
2669.0	0
2669.7	0
2670.5	0
2671.2	0
2671.9	0
2672.6	0
2673.3	0
2674.0	0
2674.7	0
2675.4	0
2676.1	0
2676.8	0
2677.6	0
2678.3	0
2679.0	0
2679.7	0
2680.4	0
2681.1	0
2681.8	0
2682.5	0
2683.2	0
2683.9	0
2684.7	0
2685.4	0
2686.1	0
2686.8	0
2687.5	0
2688.2	0
2688.9	0
2689.6	0
2690.3	0
2691.0	0
2691.7	0
2692.5	0
2693.2	1
2693.9	0
2694.6	0
2695.3	0
2696.0	0
2696.7	0
2697.4	0
2698.1	0
2698.8	0
2699.6	0
2700.3	0
2701.0	1
2701.7	0
2702.4	0
2703.1	0
2703.8	0
2704.5	0
2705.2	0
2705.9	0
2706.7	1
2707.4	0
2708.1	0
2708.8	0
2709.5	0
2710.2	0
2710.9	0
2711.6	0
2712.3	0
2713.0	0
2713.7	0
2714.5	0
2715.2	0
2715.9	0
2716.6	0
2717.3	0
2718.0	0
2718.7	0
2719.4	0
2720.1	0
2720.8	0
2721.6	0
2722.3	0
2723.0	0
2723.7	0
2724.4	0
2725.1	0
2725.8	0
2726.5	0
2727.2	0
2727.9	0
2728.7	0
2729.4	0
2730.1	0
2730.8	0
2731.5	0
2732.2	0
2732.9	0
2733.6	0
2734.3	0
2735.0	0
2735.7	0
2736.5	0
2737.2	0
2737.9	0
2738.6	0
2739.3	0
2740.0	0
2740.7	0
2741.4	0
2742.1	0
2742.8	0
2743.6	0
2744.3	0
2745.0	0
2745.7	0
2746.4	0
2747.1	0
2747.8	0
2748.5	0
2749.2	0
2749.9	0
2750.7	0
2751.4	0
2752.1	0
2752.8	0
2753.5	0
2754.2	0
2754.9	0
2755.6	0
2756.3	0
2757.0	0
2757.7	0
2758.5	0
2759.2	0
2759.9	0
2760.6	0
2761.3	0
2762.0	0
2762.7	0
2763.4	0
2764.1	0
2764.8	0
2765.6	0
2766.3	0
2767.0	0
2767.7	0
2768.4	0
2769.1	0
2769.8	0
2770.5	0
2771.2	0
2771.9	0
2772.7	0
2773.4	0
2774.1	0
2774.8	0
2775.5	0
2776.2	0
2776.9	0
2777.6	0
2778.3	0
2779.0	0
2779.7	0
2780.5	0
2781.2	0
2781.9	0
2782.6	0
2783.3	0
2784.0	0
2784.7	0
2785.4	0
2786.1	0
2786.8	0
2787.6	0
2788.3	0
2789.0	0
2789.7	0
2790.4	0
2791.1	0
2791.8	0
2792.5	0
2793.2	0
2793.9	0
2794.7	0
2795.4	0
2796.1	0
2796.8	0
2797.5	0
2798.2	0
2798.9	0
2799.6	0
2800.3	0
2801.0	0
2801.7	0
2802.5	0
2803.2	0
2803.9	0
2804.6	0
2805.3	0
2806.0	0
2806.7	0
2807.4	0
2808.1	0
2808.8	0
2809.6	0
2810.3	0
2811.0	0
2811.7	0
2812.4	0
2813.1	0
2813.8	0
2814.5	0
2815.2	0
2815.9	0
2816.7	0
2817.4	0
2818.1	0
2818.8	0
2819.5	0
2820.2	0
2820.9	0
2821.6	0
2822.3	0
2823.0	0
2823.7	0
2824.5	0
2825.2	0
2825.9	0
2826.6	0
2827.3	0
2828.0	0
2828.7	0
2829.4	0
2830.1	0
2830.8	0
2831.6	0
2832.3	0
2833.0	0
2833.7	0
2834.4	0
2835.1	0
2835.8	0
2836.5	0
2837.2	0
2837.9	0
2838.6	0
2839.4	0
2840.1	0
2840.8	0
2841.5	0
2842.2	0
2842.9	0
2843.6	0
2844.3	0
2845.0	0
2845.7	0
2846.5	0
2847.2	0
2847.9	0
2848.6	0
2849.3	0
