110.419	0.1027	5.07024	0.1048
33.9371	0.393	6.3145	0.7744
53.5003	0.2195	2.9948	0.2553
64.3931	0.1677	5.06184	0.176
204.794	0.48	9.91232	0.5253
182.669	0.5938	5.1285	0.5279

