0.00000047	8.45E+12
0.0000005	7.44E+12
0.00000053	6.26E+12
0.00000057	4.92E+12
0.00000061	5.85E+12
0.00000066	8.71E+12
0.00000072	5.65E+12
0.00000075	4.95E+12


0.00000047	1.14E+13
0.0000005	1.39E+13
0.00000053	1.04E+13
0.00000057	1.08E+13
0.00000061	1.01E+13
0.00000066	1.22E+13
0.00000072	7.87E+12
0.00000075	7.19E+12


0.00000047	3.51E+13
0.0000005	3.03E+13
0.00000053	2.29E+13
0.00000057	2.34E+13
0.00000061	1.78E+13
0.00000066	1.79E+13
0.00000072	1.52E+13
0.00000075	1.31E+13


0.00000047	1.99E+13
0.0000005	1.42E+13
0.00000053	1.39E+13
0.00000057	1.07E+13
0.00000061	1.26E+13
0.00000066	1.25E+13
0.00000072	9.72E+12
0.00000075	8.20E+12


0.00000047	1.15E+13
0.0000005	1.06E+13
0.00000053	7.83E+12
0.00000057	7.51E+12
0.00000061	7.10E+12
0.00000066	1.38E+13
0.00000072	7.89E+12
0.00000075	6.48E+12


0.00000047	2.92E+13
0.0000005	2.01E+13
0.00000053	1.37E+13
0.00000057	1.74E+13
0.00000061	1.36E+13
0.00000066	1.47E+13
0.00000072	1.17E+13
0.00000075	9.47E+12
